조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440503900,2019-12-06 10:24:26,35.98095,126.586533333333,14.4,259.4,511,3
440503900,2019-12-06 10:24:33,35.9808833333333,126.58605,14.5,259.1,511,3
440503900,2019-12-06 10:24:38,35.9808166666667,126.585516666667,14.5,262.6,511,3
440503900,2019-12-06 10:24:45,35.9807666666667,126.585016666667,14.4,264.3,511,3
440503900,2019-12-06 10:25:59,35.9807,126.57895,14.4,272.2,511,3
440503900,2019-12-06 10:26:11,35.9807833333333,126.577916666667,14.3,276.1,511,3
440503900,2019-12-06 10:26:23,35.98085,126.576933333333,14.5,276.5,511,3
440503900,2019-12-06 10:26:29,35.9809,126.576483333333,14.4,276.5,511,3
440503900,2019-12-06 10:26:35,35.98095,126.5759,14.4,275.7,511,3
440503900,2019-12-06 10:26:40,35.9809666666667,126.575533333333,14.5,274.7,511,3
440503900,2019-12-06 10:28:20,35.9815333333333,126.567283333333,14.5,272.4,511,3
440503900,2019-12-06 10:28:26,35.9815333333333,126.566833333333,14.5,272.9,511,3
440503900,2019-12-06 10:28:32,35.9815833333333,126.56625,14.4,273.8,511,3
440503900,2019-12-06 10:28:38,35.9816,126.56575,14.6,273.5,511,3
440503900,2019-12-06 10:29:02,35.9817166666667,126.56385,14.5,271.7,511,3
440503900,2019-12-06 10:29:07,35.9817333333333,126.563316666667,14.5,274.7,511,3
440503900,2019-12-06 10:30:21,35.9818666666667,126.55725,14.6,269,511,3
440503900,2019-12-06 10:30:28,35.9818666666667,126.556666666667,14.6,270.4,511,3
440503900,2019-12-06 10:30:33,35.9818666666667,126.556216666667,14.6,269.4,511,3
440503900,2019-12-06 10:30:39,35.98185,126.555766666667,14.5,267.7,511,3
440503900,2019-12-06 10:30:58,35.9818166666667,126.554216666667,14.6,267.9,511,3
440503900,2019-12-06 10:31:15,35.9818166666667,126.552766666667,14.6,267.9,511,3
440503900,2019-12-06 10:31:21,35.9818,126.552183333333,14.7,269.5,511,3
440503900,2019-12-06 10:32:31,35.9819166666667,126.546416666667,14.7,273,511,3
440503900,2019-12-06 10:32:36,35.9819333333333,126.54605,14.6,272.2,511,3
440503900,2019-12-06 10:32:42,35.98195,126.545466666667,14.6,272.2,511,3
440503900,2019-12-06 10:32:48,35.9819666666667,126.544966666667,14.5,272.2,511,3
440503900,2019-12-06 10:32:54,35.9819833333333,126.5445,14.5,273.4,511,3
440503900,2019-12-06 10:33:00,35.9820166666667,126.543966666667,14.6,273.2,511,3
440503900,2019-12-06 10:33:07,35.9820333333333,126.543466666667,14.6,274.1,511,3
